ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.898023850546098,1.5777777777777775,1.5777777777777775,33,17,16,20.444444444444443,11.011111111111111,9.433333333333334,0.0004125,0.13233333333338476,0.0,31072.095402185063,0.06749532340928957,0.8043187763284714,0.08695757258482784,0.0,0.04122832767741118,0.0,1.6909237615133579,0.01832921709854618,0.04090526121729827,0,1181.1444444444287,1638.1666666666451,339.6333333333326,98.10000000000018,8946.17777777785,1680,5.325105820105863,10,1,6,1,32,0,15,20.444444444444443,1,1.0,2.0,5331,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-4.574318265008399,1.2111111111111112,1.2111111111111112,26,14,12,17.699999999999996,9.455555555555556,8.244444444444444,0.000325,0.0694444444444735,0.0,23425.939726701403,0.06597149731023041,0.8277056851063757,0.08214832868485127,0.0,0.024174488898542637,0.0,1.7040053801746693,0.020163790787598453,0.03733612944142923,0,1054.3777777777675,1639.1333333333123,311.9,68.588888888889,8540.288888888952,1577,5.415528781793882,10,1,6,1,25,0,10,17.699999999999996,0,1.0,2.0,5329,80000,6230.327150104997,90.0
GOOG,calibrated_side_gamma,nominal_hawkes,0.6237547064140724,0.6237547064140724,0.02,10,-25.373860329140772,3.2166666666666672,3.2166666666666672,26,14,12,20.383333333333333,11.8,8.583333333333332,0.000325,0.11583333333322798,0.0,66282.44131656592,0.01327858261813684,0.9475625588183838,0.009023443280756762,0.0,0.030135415282722615,0.0,1.4467983949114207,0.03546629069399044,0.025460680985674524,0,223.11666666666648,213.4166666666666,40.91666666666666,13.883333333333331,627.6833333333326,364,1.7244047619047598,10,1,4,1,25,0,8,20.383333333333333,0,0.0,1.0,8342,80000,12288.811362451,60.0
GOOG,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-23.977588891167624,3.216666666666667,3.216666666666667,23,13,10,18.383333333333333,10.8,7.583333333333332,0.0002875,0.11083333333323253,0.0,60737.35556467147,0.01355176779984191,0.9718058250808422,0.014642407119315892,0.0,0.0,0.0,1.5532212345179444,0.03604692609728717,0.0266299362995137,0,269.4666666666665,281.38333333333327,38.5,4.05,845.7166666666652,453,1.8669242089771858,10,1,4,1,22,0,7,18.383333333333333,0,0.0,1.0,8340,80000,12288.811362451,60.0
GOOG,calibrated_side_gamma,nominal_hawkes,0.6237547064140724,0.6237547064140724,0.02,10,-25.373860329140772,3.2166666666666672,3.2166666666666672,26,14,12,20.383333333333333,11.8,8.583333333333332,0.000325,0.11583333333322798,0.0,66282.44131656592,0.01327858261813684,0.9475625588183838,0.009023443280756762,0.0,0.030135415282722615,0.0,1.4467983949114207,0.03546629069399044,0.025460680985674524,0,223.11666666666648,223.91666666666652,40.91666666666666,13.883333333333331,941.5249999999992,364,2.5866071428571407,10,1,4,1,25,0,8,20.383333333333333,0,0.0,1.5,8342,80000,12288.811362451,60.0
GOOG,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-23.977588891167624,3.216666666666667,3.216666666666667,23,13,10,18.383333333333333,10.8,7.583333333333332,0.0002875,0.11083333333323253,0.0,60737.35556467147,0.01355176779984191,0.9718058250808422,0.014642407119315892,0.0,0.0,0.0,1.5532212345179444,0.03604692609728717,0.0266299362995137,0,269.4666666666665,297.9250000000001,38.5,4.05,1268.5749999999996,453,2.8003863134657827,10,1,4,1,22,0,7,18.383333333333333,0,0.0,1.5,8340,80000,12288.811362451,60.0
GOOG,calibrated_side_gamma,nominal_hawkes,0.6237547064140724,0.6237547064140724,0.02,10,-25.373860329140772,3.2166666666666672,3.2166666666666672,26,14,12,20.383333333333333,11.8,8.583333333333332,0.000325,0.11583333333322798,0.0,66282.44131656592,0.01327858261813684,0.9475625588183838,0.009023443280756762,0.0,0.030135415282722615,0.0,1.4467983949114207,0.03546629069399044,0.025460680985674524,0,223.11666666666648,232.7333333333331,40.91666666666666,13.883333333333331,1255.3666666666652,364,3.4488095238095196,10,1,4,1,25,0,8,20.383333333333333,0,0.0,2.0,8342,80000,12288.811362451,60.0
GOOG,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-23.977588891167624,3.216666666666667,3.216666666666667,23,13,10,18.383333333333333,10.8,7.583333333333332,0.0002875,0.11083333333323253,0.0,60737.35556467147,0.01355176779984191,0.9718058250808422,0.014642407119315892,0.0,0.0,0.0,1.5532212345179444,0.03604692609728717,0.0266299362995137,0,269.4666666666665,312.58333333333366,38.5,4.05,1691.4333333333304,453,3.7338484179543716,10,1,4,1,22,0,7,18.383333333333333,0,0.0,2.0,8340,80000,12288.811362451,60.0
GOOG,calibrated_side_gamma,nominal_hawkes,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.03816321864760787,0.02580898554029604,0,143.4666666666667,178.2833333333333,24.116666666666664,3.8833333333333333,600.0499999999997,193,3.109067357512952,10,1,4,0,27,0,8,21.383333333333333,0,0.5,1.0,8343,80000,12288.811362451,60.0
GOOG,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-23.150485821781633,3.216666666666667,3.216666666666667,23,13,10,18.383333333333333,10.8,7.583333333333332,0.0002875,0.11083333333323253,0.0,59828.943287127135,0.01290059905678987,0.9724925828106644,0.014606818132545734,0.0,0.0,0.0,1.5652251579881282,0.03527402841244734,0.02709194200926763,0,267.7833333333332,328.60000000000014,33.5,5.716666666666667,1167.466666666665,443,2.6353649360421336,10,1,4,0,23,0,7,18.383333333333333,0,0.5,1.0,8340,80000,12288.811362451,60.0
